openalex_subfield_id,openalex_subfield_name,for_group_code,for_group_label,is_primary,confidence,match_method,notes
2704,Biochemistry,3206,Medical biotechnology,False,0.0,constrained_lexical,
2704,Biochemistry,3207,Medical microbiology,False,0.0,constrained_lexical,
2704,Biochemistry,3208,Medical physiology,False,0.0,constrained_lexical,
2704,Biochemistry,3209,Neurosciences,False,0.0,constrained_lexical,
2705,Cardiology and Cardiovascular Medicine,3201,Cardiovascular medicine and haematology,True,0.7,manual_override,Cardiology and Cardiovascular Medicine -- exact-fit group exists
2706,Critical Care and Intensive Care Medicine,3202,Clinical sciences,True,0.222,constrained_lexical,
2706,Critical Care and Intensive Care Medicine,3201,Cardiovascular medicine and haematology,False,0.056,constrained_lexical,
2706,Critical Care and Intensive Care Medicine,3203,Dentistry,False,0.056,constrained_lexical,
2706,Critical Care and Intensive Care Medicine,3205,Medical biochemistry and metabolomics,False,0.056,constrained_lexical,
2706,Critical Care and Intensive Care Medicine,3206,Medical biotechnology,False,0.056,constrained_lexical,
2706,Critical Care and Intensive Care Medicine,3207,Medical microbiology,False,0.056,constrained_lexical,
2706,Critical Care and Intensive Care Medicine,3210,Nutrition and dietetics,False,0.056,constrained_lexical,
2706,Critical Care and Intensive Care Medicine,3214,Pharmacology and pharmaceutical sciences,False,0.056,constrained_lexical,
2706,Critical Care and Intensive Care Medicine,3215,Reproductive medicine,False,0.056,constrained_lexical,
2707,Complementary and alternative medicine,4208,"Traditional, complementary and integrative medicine",True,0.132,constrained_lexical,
2707,Complementary and alternative medicine,3004,Crop and pasture production,False,0.079,constrained_lexical,
2707,Complementary and alternative medicine,3205,Medical biochemistry and metabolomics,False,0.079,constrained_lexical,
2707,Complementary and alternative medicine,4705,Literary studies,False,0.079,constrained_lexical,
2707,Complementary and alternative medicine,3001,Agricultural biotechnology,False,0.053,constrained_lexical,
2707,Complementary and alternative medicine,3009,Veterinary sciences,False,0.053,constrained_lexical,
2707,Complementary and alternative medicine,3104,Evolutionary biology,False,0.053,constrained_lexical,
2707,Complementary and alternative medicine,3108,Plant biology,False,0.053,constrained_lexical,
2707,Complementary and alternative medicine,3201,Cardiovascular medicine and haematology,False,0.053,constrained_lexical,
2708,Dermatology,3202,Clinical sciences,True,0.147,constrained_lexical,
2708,Dermatology,3003,Animal production,False,0.059,constrained_lexical,
2708,Dermatology,3004,Crop and pasture production,False,0.059,constrained_lexical,
2708,Dermatology,3008,Horticultural production,False,0.059,constrained_lexical,
2708,Dermatology,3009,Veterinary sciences,False,0.059,constrained_lexical,
2708,Dermatology,3201,Cardiovascular medicine and haematology,False,0.059,constrained_lexical,
2708,Dermatology,3203,Dentistry,False,0.059,constrained_lexical,
2708,Dermatology,3211,Oncology and carcinogenesis,False,0.059,constrained_lexical,
2708,Dermatology,3605,Screen and digital media,False,0.059,constrained_lexical,
2711,Emergency Medicine,3202,Clinical sciences,True,0.156,constrained_lexical,
2711,Emergency Medicine,3009,Veterinary sciences,False,0.125,constrained_lexical,
2711,Emergency Medicine,3901,Curriculum and pedagogy,False,0.125,constrained_lexical,
2711,Emergency Medicine,3206,Medical biotechnology,False,0.094,constrained_lexical,
2711,Emergency Medicine,3904,Specialist studies in education,False,0.094,constrained_lexical,
2711,Emergency Medicine,4203,Health services and systems,False,0.094,constrained_lexical,
2711,Emergency Medicine,4205,Nursing,False,0.094,constrained_lexical,
2711,Emergency Medicine,4302,"Heritage, archive and museum studies",False,0.094,constrained_lexical,
2711,Emergency Medicine,4410,Sociology,False,0.094,constrained_lexical,
2712,"Endocrinology, Diabetes and Metabolism",3205,Medical biochemistry and metabolomics,True,0.7,manual_override,"Endocrinology, Diabetes and Metabolism -- metabolomics is the closest real fit"
2713,Epidemiology,4202,Epidemiology,True,1.0,exact_match,
2713,Epidemiology,4203,Health services and systems,False,0.059,constrained_lexical,
2713,Epidemiology,4609,Information systems,False,0.05,constrained_lexical,
2713,Epidemiology,3303,Design,False,0.04,constrained_lexical,
2713,Epidemiology,3304,Urban and regional planning,False,0.04,constrained_lexical,
2713,Epidemiology,4402,Criminology,False,0.04,constrained_lexical,
2713,Epidemiology,4407,Policy and administration,False,0.04,constrained_lexical,
2713,Epidemiology,3004,Crop and pasture production,False,0.03,constrained_lexical,
2713,Epidemiology,3202,Clinical sciences,False,0.03,constrained_lexical,
2714,Family Practice,3202,Clinical sciences,True,0.286,constrained_lexical,
2714,Family Practice,3206,Medical biotechnology,False,0.143,constrained_lexical,
2714,Family Practice,3210,Nutrition and dietetics,False,0.143,constrained_lexical,
2714,Family Practice,3214,Pharmacology and pharmaceutical sciences,False,0.143,constrained_lexical,
2714,Family Practice,3299,Other biomedical and clinical sciences,False,0.143,constrained_lexical,
2714,Family Practice,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2714,Family Practice,3203,Dentistry,False,0.0,constrained_lexical,
2714,Family Practice,3204,Immunology,False,0.0,constrained_lexical,
2714,Family Practice,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2715,Gastroenterology,3211,Oncology and carcinogenesis,True,0.0,below_floor,
2715,Gastroenterology,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2715,Gastroenterology,3202,Clinical sciences,False,0.0,constrained_lexical,
2715,Gastroenterology,3203,Dentistry,False,0.0,constrained_lexical,
2715,Gastroenterology,3204,Immunology,False,0.0,constrained_lexical,
2715,Gastroenterology,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2715,Gastroenterology,3206,Medical biotechnology,False,0.0,constrained_lexical,
2715,Gastroenterology,3207,Medical microbiology,False,0.0,constrained_lexical,
2715,Gastroenterology,3208,Medical physiology,False,0.0,constrained_lexical,
2716,Genetics,3105,Genetics,True,1.0,exact_match,
2716,Genetics,3206,Medical biotechnology,False,0.077,constrained_lexical,
2716,Genetics,3211,Oncology and carcinogenesis,False,0.077,constrained_lexical,
2716,Genetics,3009,Veterinary sciences,False,0.038,constrained_lexical,
2716,Genetics,3101,Biochemistry and cell biology,False,0.038,constrained_lexical,
2716,Genetics,3108,Plant biology,False,0.038,constrained_lexical,
2716,Genetics,3109,Zoology,False,0.038,constrained_lexical,
2716,Genetics,3204,Immunology,False,0.038,constrained_lexical,
2716,Genetics,3208,Medical physiology,False,0.038,constrained_lexical,
2717,Geriatrics and Gerontology,3202,Clinical sciences,True,0.7,manual_override,"Geriatrics and Gerontology -- general clinical concept, not pharmacology"
2718,Health Informatics,3201,Cardiovascular medicine and haematology,True,0.0,below_floor,
2718,Health Informatics,3202,Clinical sciences,False,0.0,constrained_lexical,
2718,Health Informatics,3203,Dentistry,False,0.0,constrained_lexical,
2718,Health Informatics,3204,Immunology,False,0.0,constrained_lexical,
2718,Health Informatics,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2718,Health Informatics,3206,Medical biotechnology,False,0.0,constrained_lexical,
2718,Health Informatics,3207,Medical microbiology,False,0.0,constrained_lexical,
2718,Health Informatics,3208,Medical physiology,False,0.0,constrained_lexical,
2718,Health Informatics,3209,Neurosciences,False,0.0,constrained_lexical,
2720,Hematology,3101,Biochemistry and cell biology,True,0.065,constrained_lexical,
2720,Hematology,3204,Immunology,False,0.065,constrained_lexical,
2720,Hematology,3206,Medical biotechnology,False,0.065,constrained_lexical,
2720,Hematology,4609,Information systems,False,0.065,constrained_lexical,
2720,Hematology,3105,Genetics,False,0.032,constrained_lexical,
2720,Hematology,3108,Plant biology,False,0.032,constrained_lexical,
2720,Hematology,3109,Zoology,False,0.032,constrained_lexical,
2720,Hematology,3208,Medical physiology,False,0.032,constrained_lexical,
2720,Hematology,3211,Oncology and carcinogenesis,False,0.032,constrained_lexical,
2721,Hepatology,3202,Clinical sciences,True,0.118,constrained_lexical,
2721,Hepatology,3204,Immunology,False,0.118,constrained_lexical,
2721,Hepatology,3201,Cardiovascular medicine and haematology,False,0.059,constrained_lexical,
2721,Hepatology,3203,Dentistry,False,0.059,constrained_lexical,
2721,Hepatology,3208,Medical physiology,False,0.059,constrained_lexical,
2721,Hepatology,3209,Neurosciences,False,0.059,constrained_lexical,
2721,Hepatology,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2721,Hepatology,3206,Medical biotechnology,False,0.0,constrained_lexical,
2721,Hepatology,3207,Medical microbiology,False,0.0,constrained_lexical,
2723,Immunology and Allergy,3204,Immunology,True,0.2,constrained_lexical,
2723,Immunology and Allergy,3206,Medical biotechnology,False,0.1,constrained_lexical,
2723,Immunology and Allergy,3208,Medical physiology,False,0.1,constrained_lexical,
2723,Immunology and Allergy,3210,Nutrition and dietetics,False,0.1,constrained_lexical,
2723,Immunology and Allergy,3211,Oncology and carcinogenesis,False,0.1,constrained_lexical,
2723,Immunology and Allergy,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2723,Immunology and Allergy,3202,Clinical sciences,False,0.0,constrained_lexical,
2723,Immunology and Allergy,3203,Dentistry,False,0.0,constrained_lexical,
2723,Immunology and Allergy,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2724,Internal Medicine,3211,Oncology and carcinogenesis,True,0.0,below_floor,
2724,Internal Medicine,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2724,Internal Medicine,3202,Clinical sciences,False,0.0,constrained_lexical,
2724,Internal Medicine,3203,Dentistry,False,0.0,constrained_lexical,
2724,Internal Medicine,3204,Immunology,False,0.0,constrained_lexical,
2724,Internal Medicine,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2724,Internal Medicine,3206,Medical biotechnology,False,0.0,constrained_lexical,
2724,Internal Medicine,3207,Medical microbiology,False,0.0,constrained_lexical,
2724,Internal Medicine,3208,Medical physiology,False,0.0,constrained_lexical,
2725,Infectious Diseases,3202,Clinical sciences,True,0.067,constrained_lexical,
2725,Infectious Diseases,3003,Animal production,False,0.044,constrained_lexical,
2725,Infectious Diseases,3008,Horticultural production,False,0.044,constrained_lexical,
2725,Infectious Diseases,3506,Marketing,False,0.044,constrained_lexical,
2725,Infectious Diseases,4001,Aerospace engineering,False,0.044,constrained_lexical,
2725,Infectious Diseases,4004,Chemical engineering,False,0.044,constrained_lexical,
2725,Infectious Diseases,4202,Epidemiology,False,0.044,constrained_lexical,
2725,Infectious Diseases,4402,Criminology,False,0.044,constrained_lexical,
2725,Infectious Diseases,4404,Development studies,False,0.044,constrained_lexical,
2726,Microbiology,3107,Microbiology,True,1.0,exact_match,
2726,Microbiology,3207,Medical microbiology,False,0.333,constrained_lexical,
2726,Microbiology,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2726,Microbiology,3202,Clinical sciences,False,0.0,constrained_lexical,
2726,Microbiology,3203,Dentistry,False,0.0,constrained_lexical,
2726,Microbiology,3204,Immunology,False,0.0,constrained_lexical,
2726,Microbiology,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2726,Microbiology,3206,Medical biotechnology,False,0.0,constrained_lexical,
2726,Microbiology,3208,Medical physiology,False,0.0,constrained_lexical,
2727,Nephrology,3201,Cardiovascular medicine and haematology,True,0.0,below_floor,
2727,Nephrology,3202,Clinical sciences,False,0.045,constrained_lexical,
2727,Nephrology,3205,Medical biochemistry and metabolomics,False,0.045,constrained_lexical,
2727,Nephrology,3206,Medical biotechnology,False,0.045,constrained_lexical,
2727,Nephrology,3209,Neurosciences,False,0.045,constrained_lexical,
2727,Nephrology,3203,Dentistry,False,0.0,constrained_lexical,
2727,Nephrology,3204,Immunology,False,0.0,constrained_lexical,
2727,Nephrology,3207,Medical microbiology,False,0.0,constrained_lexical,
2727,Nephrology,3208,Medical physiology,False,0.0,constrained_lexical,
2728,Neurology,3209,Neurosciences,True,0.7,manual_override,Neurology -- exact-fit 'Neurosciences' group exists
2729,Obstetrics and Gynecology,3215,Reproductive medicine,True,0.7,manual_override,Obstetrics and Gynecology -- exact-fit 'Reproductive medicine' group exists
2730,Oncology,3211,Oncology and carcinogenesis,True,0.078,constrained_lexical,
2730,Oncology,3104,Evolutionary biology,False,0.065,constrained_lexical,
2730,Oncology,3202,Clinical sciences,False,0.065,constrained_lexical,
2730,Oncology,3009,Veterinary sciences,False,0.052,constrained_lexical,
2730,Oncology,3101,Biochemistry and cell biology,False,0.052,constrained_lexical,
2730,Oncology,3108,Plant biology,False,0.052,constrained_lexical,
2730,Oncology,3206,Medical biotechnology,False,0.052,constrained_lexical,
2730,Oncology,3304,Urban and regional planning,False,0.052,constrained_lexical,
2730,Oncology,3406,Physical chemistry,False,0.052,constrained_lexical,
2731,Ophthalmology,3202,Clinical sciences,True,0.129,constrained_lexical,
2731,Ophthalmology,4407,Policy and administration,False,0.097,constrained_lexical,
2731,Ophthalmology,4410,Sociology,False,0.097,constrained_lexical,
2731,Ophthalmology,4804,Law in context,False,0.097,constrained_lexical,
2731,Ophthalmology,3005,Fisheries sciences,False,0.065,constrained_lexical,
2731,Ophthalmology,3007,Forestry sciences,False,0.065,constrained_lexical,
2731,Ophthalmology,3009,Veterinary sciences,False,0.065,constrained_lexical,
2731,Ophthalmology,3210,Nutrition and dietetics,False,0.065,constrained_lexical,
2731,Ophthalmology,3212,Ophthalmology and optometry,False,0.065,constrained_lexical,
2732,Orthopedics and Sports Medicine,3202,Clinical sciences,True,0.211,constrained_lexical,
2732,Orthopedics and Sports Medicine,3210,Nutrition and dietetics,False,0.105,constrained_lexical,
2732,Orthopedics and Sports Medicine,3201,Cardiovascular medicine and haematology,False,0.053,constrained_lexical,
2732,Orthopedics and Sports Medicine,3203,Dentistry,False,0.053,constrained_lexical,
2732,Orthopedics and Sports Medicine,3206,Medical biotechnology,False,0.053,constrained_lexical,
2732,Orthopedics and Sports Medicine,3209,Neurosciences,False,0.053,constrained_lexical,
2732,Orthopedics and Sports Medicine,3213,Paediatrics,False,0.053,constrained_lexical,
2732,Orthopedics and Sports Medicine,3204,Immunology,False,0.0,constrained_lexical,
2732,Orthopedics and Sports Medicine,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2733,Otorhinolaryngology,3202,Clinical sciences,True,0.182,constrained_lexical,
2733,Otorhinolaryngology,3203,Dentistry,False,0.091,constrained_lexical,
2733,Otorhinolaryngology,3211,Oncology and carcinogenesis,False,0.091,constrained_lexical,
2733,Otorhinolaryngology,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2733,Otorhinolaryngology,3204,Immunology,False,0.0,constrained_lexical,
2733,Otorhinolaryngology,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2733,Otorhinolaryngology,3206,Medical biotechnology,False,0.0,constrained_lexical,
2733,Otorhinolaryngology,3207,Medical microbiology,False,0.0,constrained_lexical,
2733,Otorhinolaryngology,3208,Medical physiology,False,0.0,constrained_lexical,
2734,Pathology and Forensic Medicine,3202,Clinical sciences,True,0.091,constrained_lexical,
2734,Pathology and Forensic Medicine,3211,Oncology and carcinogenesis,False,0.076,constrained_lexical,
2734,Pathology and Forensic Medicine,4201,Allied health and rehabilitation science,False,0.045,constrained_lexical,
2734,Pathology and Forensic Medicine,4410,Sociology,False,0.045,constrained_lexical,
2734,Pathology and Forensic Medicine,3003,Animal production,False,0.03,constrained_lexical,
2734,Pathology and Forensic Medicine,3005,Fisheries sciences,False,0.03,constrained_lexical,
2734,Pathology and Forensic Medicine,3007,Forestry sciences,False,0.03,constrained_lexical,
2734,Pathology and Forensic Medicine,3009,Veterinary sciences,False,0.03,constrained_lexical,
2734,Pathology and Forensic Medicine,3204,Immunology,False,0.03,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",3202,Clinical sciences,True,0.14,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",3007,Forestry sciences,False,0.088,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",3304,Urban and regional planning,False,0.088,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",3505,Human resources and industrial relations,False,0.088,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",4609,Information systems,False,0.088,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",5001,Applied ethics,False,0.088,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",3003,Animal production,False,0.07,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",3009,Veterinary sciences,False,0.07,constrained_lexical,
2735,"Pediatrics, Perinatology and Child Health",3213,Paediatrics,False,0.07,constrained_lexical,
2736,Pharmacology,3214,Pharmacology and pharmaceutical sciences,True,0.7,manual_override,Pharmacology -- exact-fit 'Pharmacology and pharmaceutical sciences' group exists
2737,Physiology,3208,Medical physiology,True,0.7,manual_override,Physiology (Medicine field) -- exact-fit 'Medical physiology' group exists
2738,Psychiatry and Mental health,3202,Clinical sciences,True,0.065,constrained_lexical,
2738,Psychiatry and Mental health,3206,Medical biotechnology,False,0.065,constrained_lexical,
2738,Psychiatry and Mental health,3902,"Education policy, sociology and philosophy",False,0.065,constrained_lexical,
2738,Psychiatry and Mental health,4609,Information systems,False,0.065,constrained_lexical,
2738,Psychiatry and Mental health,4804,Law in context,False,0.065,constrained_lexical,
2738,Psychiatry and Mental health,5002,History and philosophy of specific fields,False,0.065,constrained_lexical,
2738,Psychiatry and Mental health,3003,Animal production,False,0.043,constrained_lexical,
2738,Psychiatry and Mental health,3004,Crop and pasture production,False,0.043,constrained_lexical,
2738,Psychiatry and Mental health,3109,Zoology,False,0.043,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",3202,Clinical sciences,True,0.089,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",4203,Health services and systems,False,0.081,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",4410,Sociology,False,0.067,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",3901,Curriculum and pedagogy,False,0.059,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",4011,Environmental engineering,False,0.059,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",4402,Criminology,False,0.059,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",4804,Law in context,False,0.059,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",5001,Applied ethics,False,0.059,constrained_lexical,
2739,"Public Health, Environmental and Occupational Health",3210,Nutrition and dietetics,False,0.052,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,3202,Clinical sciences,True,0.081,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,3211,Oncology and carcinogenesis,False,0.049,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,4402,Criminology,False,0.041,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,3009,Veterinary sciences,False,0.033,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,3206,Medical biotechnology,False,0.033,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,3505,Human resources and industrial relations,False,0.033,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,4011,Environmental engineering,False,0.033,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,4201,Allied health and rehabilitation science,False,0.033,constrained_lexical,
2740,Pulmonary and Respiratory Medicine,4302,"Heritage, archive and museum studies",False,0.033,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3202,Clinical sciences,True,0.119,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3009,Veterinary sciences,False,0.06,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3211,Oncology and carcinogenesis,False,0.06,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3203,Dentistry,False,0.045,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3205,Medical biochemistry and metabolomics,False,0.045,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3206,Medical biotechnology,False,0.045,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3404,Medicinal and biomolecular chemistry,False,0.045,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3901,Curriculum and pedagogy,False,0.045,constrained_lexical,
2741,"Radiology, Nuclear Medicine and Imaging",3904,Specialist studies in education,False,0.045,constrained_lexical,
2742,Rehabilitation,4201,Allied health and rehabilitation science,True,0.7,manual_override,Rehabilitation -- exact-fit 'Allied health and rehabilitation science' group exists
2743,Reproductive Medicine,3215,Reproductive medicine,True,1.0,exact_match,
2743,Reproductive Medicine,3202,Clinical sciences,False,0.19,constrained_lexical,
2743,Reproductive Medicine,3206,Medical biotechnology,False,0.095,constrained_lexical,
2743,Reproductive Medicine,3210,Nutrition and dietetics,False,0.095,constrained_lexical,
2743,Reproductive Medicine,3211,Oncology and carcinogenesis,False,0.095,constrained_lexical,
2743,Reproductive Medicine,3212,Ophthalmology and optometry,False,0.095,constrained_lexical,
2743,Reproductive Medicine,3214,Pharmacology and pharmaceutical sciences,False,0.095,constrained_lexical,
2743,Reproductive Medicine,3201,Cardiovascular medicine and haematology,False,0.048,constrained_lexical,
2743,Reproductive Medicine,3203,Dentistry,False,0.048,constrained_lexical,
2745,Rheumatology,3202,Clinical sciences,True,0.065,constrained_lexical,
2745,Rheumatology,3009,Veterinary sciences,False,0.048,constrained_lexical,
2745,Rheumatology,3206,Medical biotechnology,False,0.048,constrained_lexical,
2745,Rheumatology,4201,Allied health and rehabilitation science,False,0.048,constrained_lexical,
2745,Rheumatology,4407,Policy and administration,False,0.048,constrained_lexical,
2745,Rheumatology,4410,Sociology,False,0.048,constrained_lexical,
2745,Rheumatology,4804,Law in context,False,0.048,constrained_lexical,
2745,Rheumatology,3004,Crop and pasture production,False,0.032,constrained_lexical,
2745,Rheumatology,3007,Forestry sciences,False,0.032,constrained_lexical,
2746,Surgery,3202,Clinical sciences,True,0.073,constrained_lexical,
2746,Surgery,3206,Medical biotechnology,False,0.036,constrained_lexical,
2746,Surgery,3009,Veterinary sciences,False,0.031,constrained_lexical,
2746,Surgery,3901,Curriculum and pedagogy,False,0.031,constrained_lexical,
2746,Surgery,4003,Biomedical engineering,False,0.031,constrained_lexical,
2746,Surgery,3203,Dentistry,False,0.026,constrained_lexical,
2746,Surgery,4004,Chemical engineering,False,0.026,constrained_lexical,
2746,Surgery,4402,Criminology,False,0.026,constrained_lexical,
2746,Surgery,4410,Sociology,False,0.026,constrained_lexical,
2747,Transplantation,3202,Clinical sciences,True,0.0,below_floor,
2747,Transplantation,3204,Immunology,False,0.143,constrained_lexical,
2747,Transplantation,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2747,Transplantation,3203,Dentistry,False,0.0,constrained_lexical,
2747,Transplantation,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2747,Transplantation,3206,Medical biotechnology,False,0.0,constrained_lexical,
2747,Transplantation,3207,Medical microbiology,False,0.0,constrained_lexical,
2747,Transplantation,3208,Medical physiology,False,0.0,constrained_lexical,
2747,Transplantation,3209,Neurosciences,False,0.0,constrained_lexical,
2748,Urology,3201,Cardiovascular medicine and haematology,True,0.0,below_floor,
2748,Urology,3202,Clinical sciences,False,0.0,constrained_lexical,
2748,Urology,3203,Dentistry,False,0.0,constrained_lexical,
2748,Urology,3204,Immunology,False,0.0,constrained_lexical,
2748,Urology,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2748,Urology,3206,Medical biotechnology,False,0.0,constrained_lexical,
2748,Urology,3207,Medical microbiology,False,0.0,constrained_lexical,
2748,Urology,3208,Medical physiology,False,0.0,constrained_lexical,
2748,Urology,3209,Neurosciences,False,0.0,constrained_lexical,
2802,Behavioral Neuroscience,3201,Cardiovascular medicine and haematology,True,0.0,below_floor,
2802,Behavioral Neuroscience,3202,Clinical sciences,False,0.0,constrained_lexical,
2802,Behavioral Neuroscience,3203,Dentistry,False,0.0,constrained_lexical,
2802,Behavioral Neuroscience,3204,Immunology,False,0.0,constrained_lexical,
2802,Behavioral Neuroscience,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2802,Behavioral Neuroscience,3206,Medical biotechnology,False,0.0,constrained_lexical,
2802,Behavioral Neuroscience,3207,Medical microbiology,False,0.0,constrained_lexical,
2802,Behavioral Neuroscience,3208,Medical physiology,False,0.0,constrained_lexical,
2802,Behavioral Neuroscience,3209,Neurosciences,False,0.0,constrained_lexical,
2803,Biological Psychiatry,3201,Cardiovascular medicine and haematology,True,0.0,below_floor,
2803,Biological Psychiatry,3202,Clinical sciences,False,0.0,constrained_lexical,
2803,Biological Psychiatry,3203,Dentistry,False,0.0,constrained_lexical,
2803,Biological Psychiatry,3204,Immunology,False,0.0,constrained_lexical,
2803,Biological Psychiatry,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2803,Biological Psychiatry,3206,Medical biotechnology,False,0.0,constrained_lexical,
2803,Biological Psychiatry,3207,Medical microbiology,False,0.0,constrained_lexical,
2803,Biological Psychiatry,3208,Medical physiology,False,0.0,constrained_lexical,
2803,Biological Psychiatry,3209,Neurosciences,False,0.0,constrained_lexical,
2804,Cellular and Molecular Neuroscience,3109,Zoology,True,0.108,constrained_lexical,
2804,Cellular and Molecular Neuroscience,3005,Fisheries sciences,False,0.081,constrained_lexical,
2804,Cellular and Molecular Neuroscience,3202,Clinical sciences,False,0.081,constrained_lexical,
2804,Cellular and Molecular Neuroscience,4003,Biomedical engineering,False,0.081,constrained_lexical,
2804,Cellular and Molecular Neuroscience,3001,Agricultural biotechnology,False,0.054,constrained_lexical,
2804,Cellular and Molecular Neuroscience,3004,Crop and pasture production,False,0.054,constrained_lexical,
2804,Cellular and Molecular Neuroscience,3105,Genetics,False,0.054,constrained_lexical,
2804,Cellular and Molecular Neuroscience,3204,Immunology,False,0.054,constrained_lexical,
2804,Cellular and Molecular Neuroscience,3209,Neurosciences,False,0.054,constrained_lexical,
2805,Cognitive Neuroscience,5204,Cognitive and computational psychology,True,0.105,constrained_lexical,
2805,Cognitive Neuroscience,5003,Philosophy,False,0.092,constrained_lexical,
2805,Cognitive Neuroscience,5202,Biological psychology,False,0.066,constrained_lexical,
2805,Cognitive Neuroscience,3605,Screen and digital media,False,0.053,constrained_lexical,
2805,Cognitive Neuroscience,3904,Specialist studies in education,False,0.053,constrained_lexical,
2805,Cognitive Neuroscience,4003,Biomedical engineering,False,0.053,constrained_lexical,
2805,Cognitive Neuroscience,4603,Computer vision and multimedia computation,False,0.053,constrained_lexical,
2805,Cognitive Neuroscience,4608,Human-centred computing,False,0.053,constrained_lexical,
2805,Cognitive Neuroscience,4609,Information systems,False,0.053,constrained_lexical,
2806,Developmental Neuroscience,3201,Cardiovascular medicine and haematology,True,0.0,below_floor,
2806,Developmental Neuroscience,3202,Clinical sciences,False,0.0,constrained_lexical,
2806,Developmental Neuroscience,3203,Dentistry,False,0.0,constrained_lexical,
2806,Developmental Neuroscience,3204,Immunology,False,0.0,constrained_lexical,
2806,Developmental Neuroscience,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2806,Developmental Neuroscience,3206,Medical biotechnology,False,0.0,constrained_lexical,
2806,Developmental Neuroscience,3207,Medical microbiology,False,0.0,constrained_lexical,
2806,Developmental Neuroscience,3208,Medical physiology,False,0.0,constrained_lexical,
2806,Developmental Neuroscience,3209,Neurosciences,False,0.0,constrained_lexical,
2807,Endocrine and Autonomic Systems,3209,Neurosciences,True,0.0,below_floor,
2807,Endocrine and Autonomic Systems,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2807,Endocrine and Autonomic Systems,3202,Clinical sciences,False,0.0,constrained_lexical,
2807,Endocrine and Autonomic Systems,3203,Dentistry,False,0.0,constrained_lexical,
2807,Endocrine and Autonomic Systems,3204,Immunology,False,0.0,constrained_lexical,
2807,Endocrine and Autonomic Systems,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2807,Endocrine and Autonomic Systems,3206,Medical biotechnology,False,0.0,constrained_lexical,
